Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"FET Type","Technology","Drain to Source Voltage (Vdss)","Current - Continuous Drain (Id) @ 25°C","Drive Voltage (Max Rds On, Min Rds On)","Rds On (Max) @ Id, Vgs","Vgs(th) (Max) @ Id","Gate Charge (Qg) (Max) @ Vgs","Vgs (Max)","Input Capacitance (Ciss) (Max) @ Vds","FET Feature","Power Dissipation (Max)","Operating Temperature","Mounting Type","Supplier Device Package","Package / Case","Grade","Qualification"
"https://www.vishay.com/docs/75758/sir622dp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5881%3BDP%3B8.jpg","SIR622DP-T1-RE3TR-ND,SIR622DP-T1-RE3CT-ND,SIR622DP-T1-RE3DKR-ND","SIR622DP-T1-RE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 150V 12.6A PPAK","19.168","1.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ThunderFET®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","12.6A (Ta), 51.6A (Tc)","7.5V, 10V","17.7mOhm @ 20A, 10V","4.5V @ 250µA","41 nC @ 10 V","±20V","1516 pF @ 75 V","-","6.25W (Ta), 104W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://www.diodes.com/assets/Datasheets/DMTH15H017LPSWQ.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3759/31%7EPowerDI5060-8%28SWP%29Type-UX%7E%7E8.jpg","31-DMTH15H017LPSWQ-13TR-ND,31-DMTH15H017LPSWQ-13CT-ND,31-DMTH15H017LPSWQ-13DKR-ND","DMTH15H017LPSWQ-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 101V~250V POWERDI5","3.170","1.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","150 V","8A (Ta), 50A (Tc)","4.5V, 10V","17.5mOhm @ 20A, 10V","2.6V @ 250µA","50 nC @ 10 V","±20V","3369 pF @ 75 V","-","1.5W (Ta), 107W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount, Wettable Flank","PowerDI5060-8 (Type UX)","8-PowerTDFN","Automotive","AEC-Q101"
"https://www.infineon.com/dgdl/Infineon-IPD_BIP_200N15N3-DS-v02_07-en.pdf?fileId=db3a304319c6f18c0119cd1cc23279be","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/448_TO252-3.jpg","IPD200N15N3GATMA1TR-ND,IPD200N15N3GATMA1CT-ND,IPD200N15N3GATMA1DKR-ND","IPD200N15N3GATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 50A TO252-3","47.188","1.6","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","50A (Tc)","8V, 10V","20mOhm @ 50A, 10V","4V @ 90µA","31 nC @ 10 V","±20V","1820 pF @ 75 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO252-3","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"https://www.infineon.com/dgdl/Infineon-BSC160N15NS5-DS-v02_02-EN.pdf?fileId=5546d46253f650570154a055b7215b1b","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/448_8-PowerTDFN.jpg","BSC160N15NS5ATMA1TR-ND,BSC160N15NS5ATMA1CT-ND,BSC160N15NS5ATMA1DKR-ND","BSC160N15NS5ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 56A TDSON","9.632","2.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","56A (Tc)","8V, 10V","16mOhm @ 28A, 10V","4.6V @ 60µA","23.1 nC @ 10 V","±20V","1820 pF @ 75 V","-","96W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PG-TDSON-8-7","8-PowerTDFN","-","-"
"https://www.onsemi.com/pdf/datasheet/fdms86200-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4482/488%7E483AE%7E%7E8-Top.jpg","FDMS86200TR-ND,FDMS86200CT-ND,FDMS86200DKR-ND","FDMS86200","onsemi","onsemi","MOSFET N-CH 150V 9.6A/35A 8PQFN","10.617","2.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","9.6A (Ta), 35A (Tc)","6V, 10V","18mOhm @ 9.6A, 10V","4V @ 250µA","46 nC @ 10 V","±20V","2715 pF @ 75 V","-","2.5W (Ta), 104W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PQFN (5x6)","8-PowerTDFN","-","-"
"https://toshiba.semicon-storage.com/info/TPH1500CNH_datasheet_en_20191017.pdf?did=14471&prodName=TPH1500CNH","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2450/8-PowerVDFN PKG.jpg","264-TPH1500CNHL1QTR-ND,264-TPH1500CNHL1QCT-ND,264-TPH1500CNHL1QDKR-ND","TPH1500CNH,L1Q","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","MOSFET N-CH 150V 38A 8SOP","12.153","2.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","U-MOSVIII-H","Active","N-Channel","MOSFET (Metal Oxide)","150 V","38A (Tc)","10V","15.4mOhm @ 19A, 10V","4V @ 1mA","22 nC @ 10 V","±20V","2200 pF @ 75 V","-","1.6W (Ta), 78W (Tc)","150°C","Surface Mount","8-SOP Advance (5x5)","8-PowerVDFN","-","-"
"https://www.infineon.com/dgdl/IPD200N15N3_Rev2.02.pdf?folderId=db3a304313b8b5a60113cee7c66a02d6&fileId=db3a304319c6f18c0119cd1cc23279be","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","448-IPP200N15N3GXKSA1-ND","IPP200N15N3GXKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 50A TO220-3","2.996","2.47","0","1","Tube","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","50A (Tc)","8V, 10V","20mOhm @ 50A, 10V","4V @ 90µA","31 nC @ 10 V","±20V","1820 pF @ 75 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://www.infineon.com/dgdl/BSC190N15NS3_Rev2.4.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30431d8a6b3c011d8bf2fcf30076","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/448%3BPPG-TDSON-8-1%3B%3B8.jpg","BSC190N15NS3GATMA1TR-ND,BSC190N15NS3GATMA1CT-ND,BSC190N15NS3GATMA1DKR-ND","BSC190N15NS3GATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 50A TDSON-8-1","12.407","2.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","50A (Tc)","8V, 10V","19mOhm @ 50A, 10V","4V @ 90µA","31 nC @ 10 V","±20V","2420 pF @ 75 V","-","125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PG-TDSON-8-1","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/irfb4321pbf.pdf?fileId=5546d462533600a4015356162af41e33","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/698-TO-220AB.jpg","IRFB4321PBF-ND","IRFB4321PBF","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 85A TO220AB","2.797","3","0","1","Tube","HEXFET®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","85A (Tc)","10V","15mOhm @ 33A, 10V","5V @ 250µA","110 nC @ 10 V","±30V","4460 pF @ 50 V","-","350W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.infineon.com/dgdl/Infineon-BSC093N15NS5-DS-v02_00-EN.pdf?fileId=5546d462503812bb01507033a3fa1175","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/448_8-PowerTDFN.jpg","BSC093N15NS5ATMA1TR-ND,BSC093N15NS5ATMA1CT-ND,BSC093N15NS5ATMA1DKR-ND","BSC093N15NS5ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 87A TDSON","5.521","3.06","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","87A (Tc)","8V, 10V","9.3mOhm @ 44A, 10V","4.6V @ 107µA","40.7 nC @ 10 V","±20V","3230 pF @ 75 V","-","139W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PG-TDSON-8-7","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/irfb4115pbf.pdf?fileId=5546d462533600a401535615ba6a1e0f","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/698-TO-220AB.jpg","448-IRFB4115PBF-ND","IRFB4115PBF","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 104A TO220AB","10.196","3.16","0","1","Tube","HEXFET®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","104A (Tc)","10V","11mOhm @ 62A, 10V","5V @ 250µA","120 nC @ 10 V","±20V","5270 pF @ 50 V","-","380W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.infineon.com/dgdl/irfs4321pbf.pdf?fileId=5546d462533600a40153563a20dd21ad","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2435/D%C2%B2Pak%2CTO-263_418AA-01.jpg","IRFS4321TRLPBFTR-ND,IRFS4321TRLPBFCT-ND,IRFS4321TRLPBFDKR-ND","IRFS4321TRLPBF","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 85A D2PAK","1.218","3.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HEXFET®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","85A (Tc)","10V","15mOhm @ 33A, 10V","5V @ 250µA","110 nC @ 10 V","±30V","4460 pF @ 25 V","-","350W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","D2PAK","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://rocelec.widen.net/view/pdf/ldgnbuttbn/FAIRS45678-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/261_TO-220-3.jpg","FDP2532-ND","FDP2532","onsemi","onsemi","MOSFET N-CH 150V 8A/79A TO220-3","1.744","3.36","0","1","Tube","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","8A (Ta), 79A (Tc)","6V, 10V","16mOhm @ 33A, 10V","4V @ 250µA","107 nC @ 10 V","±20V","5870 pF @ 25 V","-","310W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220-3","TO-220-3","-","-"
"https://www.infineon.com/dgdl/irfs4115pbf.pdf?fileId=5546d462533600a401535636e5d2218f","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2435/D%C2%B2Pak%2CTO-263_418AA-01.jpg","IRFS4115TRLPBFTR-ND,IRFS4115TRLPBFCT-ND,IRFS4115TRLPBFDKR-ND","IRFS4115TRLPBF","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 195A D2PAK","17.245","3.56","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HEXFET®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","195A (Tc)","10V","12.1mOhm @ 62A, 10V","5V @ 250µA","120 nC @ 10 V","±20V","5270 pF @ 50 V","-","375W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","D2PAK","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.infineon.com/dgdl/Infineon-BSC110N15NS5-DS-v02_01-EN.pdf?fileId=5546d46253f650570154a04caaad551a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/448_8-PowerTDFN.jpg","BSC110N15NS5ATMA1TR-ND,BSC110N15NS5ATMA1CT-ND,BSC110N15NS5ATMA1DKR-ND","BSC110N15NS5ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 76A TDSON","4.982","3.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","76A (Tc)","8V, 10V","11mOhm @ 38A, 10V","4.6V @ 91µA","35 nC @ 10 V","±20V","2770 pF @ 75 V","-","125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PG-TDSON-8-7","8-PowerTDFN","-","-"
"https://aosmd.com/res/data_sheets/AOB2500L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/785%3BPO-00005%3B%3B2.jpg","785-1659-2-ND,785-1659-1-ND,785-1659-6-ND","AOB2500L","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","MOSFET N-CH 150V 11.5/152A TO263","1.555","3.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","150 V","11.5A (Ta), 152A (Tc)","6V, 10V","6.2mOhm @ 20A, 10V","3.5V @ 250µA","136 nC @ 10 V","±20V","6460 pF @ 75 V","-","2.1W (Ta), 375W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263 (D2PAK)","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.infineon.com/dgdl/Infineon-BSC093N15NS5SC-DataSheet-v02_01-EN.pdf?fileId=8ac78c8c83cd30810183d5a13fbf31c5","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/448_8-PowerTDFN.jpg","448-BSC093N15NS5SCATMA1TR-ND,448-BSC093N15NS5SCATMA1CT-ND,448-BSC093N15NS5SCATMA1DKR-ND","BSC093N15NS5SCATMA1","Infineon Technologies","Infineon Technologies","TRENCH >=100V","1.841","3.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™ 5","Active","N-Channel","MOSFET (Metal Oxide)","150 V","87A (Tc)","8V, 10V","9.3mOhm @ 44A, 10V","4.6V @ 107µA","40.7 nC @ 10 V","±20V","3230 pF @ 75 V","-","139W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PG-TDSON-8-7","8-PowerTDFN","-","-"
"https://www.onsemi.com/pdf/datasheet/fdms86255-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4446/488~MKT-PQFN08J~~8.jpg","FDMS86255TR-ND,FDMS86255CT-ND,FDMS86255DKR-ND","FDMS86255","onsemi","onsemi","MOSFET N-CH 150V 10A/45A POWER56","8.614","3.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","10A (Ta), 45A (Tc)","6V, 10V","12.4mOhm @ 10A, 10V","4V @ 250µA","63 nC @ 10 V","±20V","4480 pF @ 75 V","-","2.7W (Ta), 113W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PQFN (5x6)","8-PowerTDFN","-","-"
"https://rocelec.widen.net/view/pdf/ldgnbuttbn/FAIRS45678-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5972/488%7EMKT-TO263A02%7E%7E2.jpg","FDB2532TR-ND,FDB2532CT-ND,FDB2532DKR-ND","FDB2532","onsemi","onsemi","MOSFET N-CH 150V 8A/79A D2PAK","146","3.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","8A (Ta), 79A (Tc)","6V, 10V","16mOhm @ 33A, 10V","4V @ 250µA","107 nC @ 10 V","±20V","5870 pF @ 25 V","-","310W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263 (D2PAK)","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.onsemi.com/pdf/datasheet/fdms86200dc-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4212/488%7EMKT-PQFN08D%7EFDMS%7E8-Top.jpg","FDMS86200DCTR-ND,FDMS86200DCCT-ND,FDMS86200DCDKR-ND","FDMS86200DC","onsemi","onsemi","MOSFET N-CH 150V 9.3A DLCOOL56","4.955","4.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Dual Cool™, PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","9.3A (Ta), 28A (Tc)","6V, 10V","17mOhm @ 9.3A, 10V","4V @ 250µA","42 nC @ 10 V","±20V","2955 pF @ 75 V","-","3.2W (Ta), 125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-PQFN (5x6)","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/Infineon-BSC074N15NS5-DataSheet-v02_00-EN.pdf?fileId=5546d4626f229553016f8032bc9a7092","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4270/MFG_BSC0805LSATMA1.jpg","448-BSC074N15NS5ATMA1TR-ND,448-BSC074N15NS5ATMA1CT-ND,448-BSC074N15NS5ATMA1DKR-ND","BSC074N15NS5ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 114A TSON-8-3","1.865","4.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™ 5","Active","N-Channel","MOSFET (Metal Oxide)","150 V","114A (Tc)","8V, 10V","7.4mOhm @ 50A, 10V","4.6V @ 136µA","52 nC @ 10 V","±20V","4000 pF @ 75 V","-","214W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount, Wettable Flank","PG-TSON-8-3","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/Infineon-IPB073N15N5-DS-v02_00-EN.pdf?fileId=5546d46253f650570154a031192a5475","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2435/D%C2%B2Pak%2CTO-263_418AA-01.jpg","IPB073N15N5ATMA1TR-ND,IPB073N15N5ATMA1CT-ND,IPB073N15N5ATMA1DKR-ND","IPB073N15N5ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 114A TO263-3","2.387","4.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™-5","Active","N-Channel","MOSFET (Metal Oxide)","150 V","114A (Tc)","8V, 10V","7.3mOhm @ 57A, 10V","4.6V @ 160µA","61 nC @ 10 V","±20V","4700 pF @ 75 V","-","214W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO263-3-2","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.onsemi.com/pdf/datasheet/fdp075n15a-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5972/488%7EMKT-TO263A02%7E%7E2.jpg","FDB075N15ATR-ND,FDB075N15ACT-ND,FDB075N15ADKR-ND","FDB075N15A","onsemi","onsemi","MOSFET N-CH 150V 130A D2PAK","6.629","4.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","130A (Tc)","10V","7.5mOhm @ 100A, 10V","4V @ 250µA","100 nC @ 10 V","±20V","7350 pF @ 75 V","-","333W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263 (D2PAK)","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.infineon.com/dgdl/IPP075N15N3+G_Rev2.03.pdf?folderId=db3a304313b8b5a60113cee7c66a02d6&fileId=db3a304319c6f18c0119cd76cc527ab6","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2435/D%C2%B2Pak%2CTO-263_418AA-01.jpg","IPB072N15N3GATMA1TR-ND,IPB072N15N3GATMA1CT-ND,IPB072N15N3GATMA1DKR-ND","IPB072N15N3GATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 100A TO263-3","3.487","4.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","100A (Tc)","8V, 10V","7.2mOhm @ 100A, 10V","4V @ 270µA","93 nC @ 10 V","±20V","5470 pF @ 75 V","-","300W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO263-3-2","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.infineon.com/dgdl/irf7779l2pbf.pdf?fileId=5546d462533600a401535607ac011cb8","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/640/IRF7739L2TR1PBF.jpg","IRF7779L2TRPBFTR-ND,IRF7779L2TRPBFCT-ND,IRF7779L2TRPBFDKR-ND","IRF7779L2TRPBF","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 375A DIRECTFET","5.067","5.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","HEXFET®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","67A (Tc)","10V","11mOhm @ 40A, 10V","5V @ 250µA","150 nC @ 10 V","±20V","6660 pF @ 25 V","-","3.3W (Ta), 125W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","DirectFET™ Isometric L8","DirectFET™ Isometric L8","-","-"
"https://www.onsemi.com/pdf/datasheet/ntbls4d0n15mc-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/695/488%3B-100CU%3B-%3B-8-Top.jpg","488-NTBLS4D0N15MCTR-ND,488-NTBLS4D0N15MCCT-ND,488-NTBLS4D0N15MCDKR-ND","NTBLS4D0N15MC","onsemi","onsemi","MOSFET N-CH 150V 19A/187A 8HPSOF","3.344","5.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","150 V","19A (Ta), 187A (Tc)","8V, 10V","4.4mOhm @ 80A, 10V","4.5V @ 584µA","90.4 nC @ 10 V","±20V","7490 pF @ 75 V","-","3.4W (Ta), 316W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","8-HPSOF","8-PowerSFN","-","-"
"https://www.infineon.com/dgdl/Infineon-IPB044N15N5-DS-v02_00-EN.pdf?fileId=5546d462576f347501576ffd3e582757","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/448%7EPPG-TO263-7%7E%7E6.jpg","IPB044N15N5ATMA1TR-ND,IPB044N15N5ATMA1CT-ND,IPB044N15N5ATMA1DKR-ND","IPB044N15N5ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 174A TO263-7","3.265","5.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","174A (Tc)","8V, 10V","4.4mOhm @ 87A, 10V","4.6V @ 264µA","100 nC @ 10 V","±20V","8000 pF @ 75 V","-","300W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO263-7","TO-263-7, D2PAK (6 Leads + Tab)","-","-"
"https://aosmd.com/res/data_sheets/AOTL66518.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00272%7E%7E8.jpg","785-AOTL66518TR-ND,785-AOTL66518CT-ND,785-AOTL66518DKR-ND","AOTL66518","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","MOSFET N-CH 150V 214A","1.254","6.04","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AlphaSGT™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","214A (Tc)","10V","4.3mOhm @ 20A, 10V","3.7V @ 250µA","115 nC @ 10 V","±20V","6460 pF @ 75 V","-","500W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TOLLA","8-PowerSFN","-","-"
"https://epc-co.com/epc/Portals/0/epc/documents/datasheets/EPC2308_datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4307/MFG_EPC2308ENGRT.jpg","917-EPC2308ENGRTTR-ND,917-EPC2308ENGRTCT-ND,917-EPC2308ENGRTDKR-ND","EPC2308ENGRT","EPC","EPC","TRANS GAN 150V .006OHM 3X5PQFN","47.202","6.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","eGaN®","Active","N-Channel","GaNFET (Gallium Nitride)","150 V","48A (Tc)","5V","6mOhm @ 15A, 5V","2.5V @ 5mA","13.8 nC @ 5 V","+6V, -4V","2103 pF @ 75 V","-","-","-40°C ~ 150°C (TJ)","Surface Mount","7-QFN (3x5)","7-PowerWQFN","-","-"
"https://www.infineon.com/dgdl/Infineon-IPT039N15N5-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c7c9758f2017ccb229dfe6ca5","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4122/MFG_IPT012N08NF2SATMA1.jpg","448-IPT039N15N5ATMA1TR-ND,448-IPT039N15N5ATMA1CT-ND,448-IPT039N15N5ATMA1DKR-ND","IPT039N15N5ATMA1","Infineon Technologies","Infineon Technologies","OPTIMOS 5 POWER MOSFET","521","6.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","21A (Ta), 190A (Tc)","8V, 10V","3.9mOhm @ 50A, 10V","4.6V @ 257µA","98 nC @ 10 V","±20V","7700 pF @ 75 V","-","3.8W (Ta), 319W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-HSOF-8","8-PowerSFN","-","-"
"https://www.onsemi.com/pdf/datasheet/fdh055n15a-d.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2173/TO-247-3-AD-EP.jpg","FDH055N15A-ND","FDH055N15A","onsemi","onsemi","MOSFET N-CH 150V 158A TO247-3","7.319","6.66","0","1","Tube","PowerTrench®","Active","N-Channel","MOSFET (Metal Oxide)","150 V","158A (Tc)","10V","5.9mOhm @ 120A, 10V","4V @ 250µA","92 nC @ 10 V","±20V","9445 pF @ 75 V","-","429W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-247-3","TO-247-3","-","-"
"https://www.infineon.com/dgdl/Infineon-IPB048N15N5-DS-v02_00-EN.pdf?fileId=5546d46253f650570154a01efd885463","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2435/D%C2%B2Pak%2CTO-263_418AA-01.jpg","IPB048N15N5ATMA1TR-ND,IPB048N15N5ATMA1CT-ND,IPB048N15N5ATMA1DKR-ND","IPB048N15N5ATMA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 150V 120A TO263-3","1.782","6.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","150 V","120A (Tc)","8V, 10V","4.8mOhm @ 60A, 10V","4.6V @ 264µA","100 nC @ 10 V","±20V","7800 pF @ 75 V","-","300W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TO263-3-2","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
