Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"FET Type","Technology","Drain to Source Voltage (Vdss)","Current - Continuous Drain (Id) @ 25°C","Drive Voltage (Max Rds On, Min Rds On)","Rds On (Max) @ Id, Vgs","Vgs(th) (Max) @ Id","Gate Charge (Qg) (Max) @ Vgs","Vgs (Max)","Input Capacitance (Ciss) (Max) @ Vds","FET Feature","Power Dissipation (Max)","Operating Temperature","Mounting Type","Supplier Device Package","Package / Case","Grade","Qualification"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6133/AMR448N.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6134/MFG_DFN5X6.jpg","5318-AMR448NTR-ND","AMR448N","Analog Power Inc.","Analog Power Inc.","MOSFET N-CH 100V 80A DFN5x6","3.200","0.276","0","3000","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","6.5V, 10V","7mOhm @ 10A, 6.5V","1V @ 250µA","32 nC @ 6.5 V","±20V","2681 pF @ 50 V","-","125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","8-DFN (5.2x5.55)","8-PowerVDFN","-","-"
"http://download.xsemi-corporation.com/datasheet/XP10NA8R4H.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6257/5048%7ETO252-3%7E%7E2.jpg","5048-XP10NA8R4HTR-ND","XP10NA8R4H","YAGEO XSEMI","YAGEO XSEMI","MOSFET N CH  100V 66A TO-252","0","0.42777","0","3000","Tape & Reel (TR)","XP10NA8R4","Active","N-Channel","MOSFET (Metal Oxide)","100 V","66A (Tc)","10V","8.4mOhm @ 30A, 10V","4V @ 250µA","67.2 nC @ 10 V","±20V","3248 pF @ 80 V","-","2W (Ta), 69W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","TO-252","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"https://rocelec.widen.net/view/pdf/3gqxixqadm/PHGLS25567-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4309/MFG_HUF75639S3.jpg","2156-PSMN8R5-100ESQ-1727-ND","PSMN8R5-100ESQ","Nexperia USA Inc.","Rochester Electronics, LLC","NEXPERIA PSMN8R5-100ESQ - 100A,","36.282","0.57039","0","486","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","100A (Tj)","10V","8.5mOhm @ 25A, 10V","4V @ 1mA","111 nC @ 10 V","±20V","5512 pF @ 50 V","-","263W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://rocelec.widen.net/view/pdf/3gqxixqadm/PHGLS25567-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4056/MFG_ISL9N302AS3.jpg","2156-PSMN8R5-100ESQ-ND","PSMN8R5-100ESQ","NXP USA Inc.","Rochester Electronics, LLC","POWER FIELD-EFFECT TRANSISTOR, 1","975","0.57039","0","486","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","100A (Tj)","10V","8.5mOhm @ 25A, 10V","4V @ 1mA","111 nC @ 10 V","±20V","5512 pF @ 50 V","-","263W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"http://www.gofordsemi.com/u_file/product/921/GOFORD-GT060N10T.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6132/MFG_GT060N10T.jpg","4822-GT060N10T-ND","GT060N10T","Goford Semiconductor","Goford Semiconductor","MOSFET N-CH 100V 116A TO-220","2.000","0.5704","0","1000","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","116A (Tc)","10V","6mOhm @ 30A, 10V","4V @ 250µA","83 nC @ 10 V","±20V","5365 pF @ 50 V","-","160W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-220","TO-220-3","-","-"
"https://assets.nexperia.com/documents/data-sheet/PSMN8R5-100ESF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4309/MFG_HUF75639S3.jpg","2156-PSMN8R5-100ESFQ-954-ND","PSMN8R5-100ESFQ","NXP Semiconductors","Rochester Electronics, LLC","NEXPERIA PSMN8R5 - NEXTPOWER 100","1.000","0.63481","0","437","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","97A (Ta)","7V, 10V","8.8mOhm @ 25A, 10V","4V @ 1mA","44.5 nC @ 10 V","±20V","3181 pF @ 50 V","-","183W (Ta)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://www.mccsemi.com/pdf/Products/MCP130N10YA(TO-220AB(H)).pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/485/353%7ETO220AB%28H%29%7E%7E3-Top.jpg","353-MCP130N10YA-BP-ND","MCP130N10YA-BP","Micro Commercial Co","Micro Commercial Co","MOSFET N-CHANNEL MOSFET","0","0.70713","0","5000","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","130A (Tc)","10V","5.5mOhm @ 65A, 10V","4V @ 250µA","62 nC @ 10 V","±20V","4500 pF @ 50 V","-","310W","-55°C ~ 150°C (TJ)","Through Hole","TO-220AB (H)","TO-220-3","-","-"
"https://www.mccsemi.com/pdf/Products/MCP130N10YB(TO-220AB(H)).pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/MFG_MCP130N10YB-BP_primary.jpg","353-MCP130N10YB-BP-ND","MCP130N10YB-BP","Micro Commercial Co","Micro Commercial Co","Interface","0","0.70713","0","5000","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","130A (Tc)","4.5V, 10V","5.5mOhm @ 65A, 10V","2.5V @ 250µA","68 nC @ 10 V","±20V","4450 pF @ 50 V","-","310W","-55°C ~ 150°C","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.gofordsemi.com/u_file/product/827/GOFORD-G080N10T.pdf","-","4822-G080N10T-ND","G080N10T","Goford Semiconductor","Goford Semiconductor","MOSFET N-CH  100V 140A 236W TO-2","1.000","0.70932","0","1000","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","140A (Tc)","4.5V, 10V","7.5mOhm @ 30A, 10V","2.5V @ 250µA","192 nC @ 10 V","±20V","13912 pF @ 50 V","-","236W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-220","TO-220-3","-","-"
"https://www.diodes.com/assets/Datasheets/DMT10H009LH3.pdf","-","DMT10H009LH3DI-ND","DMT10H009LH3","Diodes Incorporated","Diodes Incorporated","MOSFET N-CH 100V 84A TO251","0","0.7376","0","75","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","84A (Tc)","4.5V, 10V","9mOhm @ 20A, 10V","2.5V @ 250µA","20.2 nC @ 4.5 V","±20V","2309 pF @ 50 V","-","96W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-251","TO-251-3 Stub Leads, IPAK","-","-"
"https://www.diodes.com/assets/Datasheets/DMT10H9M9SH3.pdf","-","31-DMT10H9M9SH3-ND","DMT10H9M9SH3","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V TO251 TUB","0","0.7376","0","75","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","84A (Tc)","6V, 10V","9mOhm @ 20A, 10V","4V @ 250µA","30 nC @ 10 V","±20V","2085 pF @ 50 V","-","114W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-251","TO-251-3 Stub Leads, IPAK","-","-"
"https://www.vishay.com/docs/63823/sir846adp.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B5881%3BDP%3B8.jpg","SIR846ADP-T1-RE3-ND","SIR846ADP-T1-RE3","Vishay Siliconix","Vishay Siliconix","MOSFET N-CH 100V 60A PPAK SO-8","0","0.75139","0","3000","Tape & Reel (TR)","TrenchFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","60A (Tc)","6V, 10V","7.8mOhm @ 20A, 10V","3V @ 250µA","66 nC @ 10 V","±20V","2350 pF @ 50 V","-","83W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerPAK® SO-8","PowerPAK® SO-8","-","-"
"https://www.mccsemi.com/pdf/MCCProductCatalog.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6153/353%7ED2PAK%7E%7E2.jpg","353-MCB70N10YA-TPTR-ND","MCB70N10YA-TP","Micro Commercial Co","Micro Commercial Co","MOSFET","0","0.79446","0","800","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","70A (Tc)","4.5V, 10V","8.6mOhm @ 20A, 10V","3V @ 250µA","42 nC @ 10 V","±20V","2298 pF @ 25 V","-","125W","-55°C ~ 150°C (TJ)","Surface Mount","D2PAK","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6133/AMR448N.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6151/MFG_AMR448N-CT.jpg","5318-AMR448N-CT-ND","AMR448N-CT","Analog Power Inc.","Analog Power Inc.","MOSFET N-CH 100V 80A DFN5x6","3.000","0.83","0","1","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","6.5V, 10V","7mOhm @ 10A, 6.5V","1V @ 250µA","32 nC @ 6.5 V","±20V","2681 pF @ 50 V","-","125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","DFN5x6","DFN5x6","-","-"
"https://www.mccsemi.com/pdf/Products/MCAC100N10YHE3(DFN5060).pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/353%7EDFN5060-8%7E%7E8.jpg","353-MCAC100N10YHE3-TPTR-ND","MCAC100N10YHE3-TP","Micro Commercial Co","Micro Commercial Co","MOSFET","0","0.83349","0","5000","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","100A (Tc)","6V, 10V","5.5mOhm @ 20A, 10V","4V @ 250µA","55 nC @ 10 V","±20V","4700 pF @ 25 V","-","113W (Tj)","-55°C ~ 150°C (TJ)","Surface Mount","DFN5060","8-PowerTDFN","Automotive","AEC-Q101"
"https://www.infineon.com/dgdl/Infineon-IAUC100N10S5L054-DataSheet-v01_01-EN.pdf?fileId=5546d46279cccfdb0179ccd429850211","-","448-IAUC100N10S5L054ATMA1TR-ND","IAUC100N10S5L054ATMA1","Infineon Technologies","Infineon Technologies","MOSFET_(75V 120V( PG-TDSON-8","0","0.84125","0","5000","Tape & Reel (TR)","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","101A (Tj)","4.5V, 10V","5.4mOhm @ 50A, 10V","2.2V @ 64µA","53 nC @ 10 V","±20V","3744 pF @ 50 V","-","130W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","PG-TDSON-8-34","8-PowerTDFN","-","-"
"https://www.infineon.com/dgdl/IPP086N10N3+G_Rev2.2.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30431ce5fb52011d1ac5c8fa1358","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/448_TO-220-3.jpg","448-IPP086N10N3GXKSA1-ND","IPP086N10N3GXKSA1","Infineon Technologies","Infineon Technologies","MOSFET N-CH 100V 80A TO220-3","0","0.84506","0","500","Tube","OptiMOS™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","6V, 10V","8.6mOhm @ 73A, 10V","3.5V @ 75µA","55 nC @ 10 V","±20V","3980 pF @ 50 V","-","125W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO220-3","TO-220-3","-","-"
"https://www.diodes.com/assets/Datasheets/DMT10H003SPSW.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5718/31%7EPOWERDI5060-8%28SWP%29TYPEQ%7E%7E8-Top.jpg","31-DMT10H003SPSW-13TR-ND","DMT10H003SPSW-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI50","0","0.8708","0","2500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","152A (Tc)","6V, 10V","3mOhm @ 30A, 10V","4V @ 250µA","85 nC @ 10 V","±20V","5542 pF @ 50 V","-","2.2W (Ta), 139W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","PowerDI5060-8 (Type Q)","8-PowerTDFN","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/353%7EDFN5060-8%7E%7E8.jpg","353-MCACL120N10YA-TP-ND","MCACL120N10YA-TP","Micro Commercial Co","Micro Commercial Co","Interface","0","0.94588","0","20000","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","120A","10V","4mOhm @ 60A, 10V","2.5V @ 250µA","65 nC @ 10 V","±20V","4400 pF @ 50 V","-","116W","-55°C ~ 150°C","Surface Mount","DFN5060","8-PowerTDFN","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/353%7EDFN5060-8%7E%7E8.jpg","353-MCACL120N10Y-TP-ND","MCACL120N10Y-TP","Micro Commercial Co","Micro Commercial Co","Interface","0","0.94588","0","20000","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","120A","10V","4.2mOhm @ 60A, 10V","4V @ 250µA","70 nC @ 10 V","±20V","4400 pF @ 50 V","-","108W","-55°C ~ 150°C","Surface Mount","DFN5060","8-PowerTDFN","-","-"
"https://diotec.com/request/datasheet/dit085n10.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5884/MFG_DIT050N06.jpg","4878-DIT085N10-ND","DIT085N10","Diotec Semiconductor","Diotec Semiconductor","IC","0","0.95297","0","1000","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","85A (Tc)","4.5V, 10V","4.8mOhm @ 50A, 10V","2.4V @ 250µA","75 nC @ 10 V","±20V","3742 pF @ 50 V","-","62.5W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.diodes.com/assets/Datasheets/DMT10H9M9SCT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5734/31%7ETO220-3%28TO220AB%29%7ET%7E3.jpg","31-DMT10H9M9SCT-ND","DMT10H9M9SCT","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V TO220AB T","0","0.9566","0","50","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","99A (Tc)","6V, 10V","8.8mOhm @ 20A, 10V","3.9V @ 250µA","30 nC @ 10 V","±20V","2085 pF @ 50 V","-","2.3W (Ta), 156W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220-3","-","-"
"https://www.diodes.com/assets/Datasheets/DMT10H9M9LCT.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5734/31%7ETO220-3%28TO220AB%29%7ET%7E3.jpg","31-DMT10H9M9LCT-ND","DMT10H9M9LCT","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V TO220AB T","0","0.9566","0","50","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","101A (Tc)","4.5V, 10V","8.5mOhm @ 20A, 10V","2.5V @ 250µA","40.2 nC @ 10 V","±20V","2309 pF @ 50 V","-","2.3W (Ta), 156W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-220-3","TO-220-3","-","-"
"https://rocelec.widen.net/view/pdf/zsojjtksjk/INFNS16324-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4056/MFG_ISL9N302AS3.jpg","2156-IPI072N10N3G-ND","IPI072N10N3G","Infineon Technologies","Rochester Electronics, LLC","OPTLMOS N-CHANNEL POWER MOSFET","500","0.95682","0","289","Bulk","OptiMOS® 3","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","6V, 10V","7.2mOhm @ 80A, 10V","3.5V @ 90µA","68 nC @ 10 V","±20V","4910 pF @ 50 V","-","150W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","PG-TO262-3-1","TO-262-3 Long Leads, I2PAK, TO-262AA","-","-"
"https://www.mccsemi.com/pdf/Products/MCP75N10Y(TO-220ABH).pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/485/353%7ETO220AB%28H%29%7E%7E3-Top.jpg","353-MCP75N10Y-BP-ND","MCP75N10Y-BP","Micro Commercial Co","Micro Commercial Co","N-CHANNEL MOSFET,TO-220AB(H)","3.567","0.98","0","1","Tube","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","75A","6V, 10V","8.6mOhm @ 20A, 10V","4V @ 250µA","32 nC @ 10 V","±20V","2429 pF @ 50 V","-","205W","-55°C ~ 150°C (TJ)","Through Hole","TO-220AB (H)","TO-220-3","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6237/MFG_MCU7D5N10YL-TP.jpg","353-MCU7D5N10YL-TPTR-ND,353-MCU7D5N10YL-TPCT-ND,353-MCU7D5N10YL-TPDKR-ND","MCU7D5N10YL-TP","Micro Commercial Co","Micro Commercial Co","N-CHANNEL MOSFET,DPAK","5.000","0.98","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","80A (Tc)","4.5V, 10V","7.5mOhm @ 20A, 10V","2.5V @ 250µA","45 nC @ 10 V","±20V","2850 pF @ 50 V","-","104W (Tj)","-55°C ~ 150°C (TJ)","Surface Mount","TO-252 (DPAK)","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"https://www.diodes.com/assets/Datasheets/DMTH10H2M2LPSW.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3759/31%7EPowerDI5060-8%28SWP%29Type-UX%7E%7E8.jpg","31-DMTH10H2M2LPSW-13TR-ND","DMTH10H2M2LPSW-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI50","0","0.98836","0","2500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","153A (Tc)","4.5V, 10V","4.2mOhm @ 30A, 10V","2.5V @ 250µA","116 nC @ 10 V","±20V","6239 pF @ 50 V","-","4W (Ta), 150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount, Wettable Flank","PowerDI5060-8 (Type UX)","8-PowerTDFN","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6167/AMIF100S201.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/MFG_5318-AMIF100S201-ND.jpg","5318-AMIF100S201-ND","AMIF100S201","Analog Power Inc.","Analog Power Inc.","MOSFET N-CH 100V 200A TO-263","2.000","0.99","0","1","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","200A (Tc)","10V","4mOhm @ 45A, 10V","1V @ 250µA","66 nC @ 4.5 V","±20V","5720 pF @ 15 V","-","300W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.mccsemi.com/pdf/MCCProductCatalog.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6153/353%7ED2PAK%7E%7E2.jpg","353-MCB130N10YB-TPTR-ND","MCB130N10YB-TP","Micro Commercial Co","Micro Commercial Co","MOSFET","0","1.03843","0","800","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","130A (Tc)","4.5V, 10V","5mOhm @ 65A, 10V","2.5V @ 250µA","66 nC @ 10 V","±20V","4450 pF @ 50 V","-","178W (Tj)","-55°C ~ 150°C","Surface Mount","D2PAK","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://www.diodes.com/assets/Datasheets/DMT10H009LK3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5484/31%7EDPAK%7E%7E2-Top.JPG","31-DMT10H009LK3-13TR-ND,31-DMT10H009LK3-13CT-ND,31-DMT10H009LK3-13DKR-ND","DMT10H009LK3-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V TO252 T&R","1.066","1.04","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","90A (Tc)","4.5V, 10V","9mOhm @ 20A, 10V","2.5V @ 250µA","20 nC @ 4.5 V","±20V","2309 pF @ 50 V","-","1.7W (Ta)","-55°C ~ 150°C (TJ)","Surface Mount","TO-252 (DPAK)","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"http://download.xsemi-corporation.com/datasheet/XP10N3R8S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6255/MFG_XP10N3R8S.jpg","5048-XP10N3R8STR-ND","XP10N3R8S","YAGEO XSEMI","YAGEO XSEMI","MOSFET N CH  100V 132A TO-263","0","1.05219","0","4000","Tape & Reel (TR)","XP10N3R8","Active","N-Channel","MOSFET (Metal Oxide)","100 V","132A (Tc)","10V","3.88mOhm @ 60A, 10V","4V @ 250µA","136 nC @ 10 V","±20V","6560 pF @ 80 V","-","3.12W (Ta), 125W (Tc)","-55°C ~ 150°C (TJ)","Surface Mount","TO-263","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://aosmd.com/res/data_sheets/AOB66919L.pdf","-","785-AOB66919LTR-ND","AOB66919L","Alpha & Omega Semiconductor Inc.","Alpha & Omega Semiconductor Inc.","N","0","1.05371","0","800","Tape & Reel (TR)","AlphaSGT™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","26A (Ta), 105A (Tc)","4.5V, 10V","6.5mOhm @ 20A, 10V","2.6V @ 250µA","66 nC @ 10 V","±20V","3420 pF @ 50 V","-","10W (Ta), 187W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","TO-263 (D2PAK)","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
"https://rocelec.widen.net/view/pdf/ac4e7vtprz/IRSDS09973-1.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_INFINFIPAN60R360PFD7SXKSA1.jpg","2156-IRFB4410ZGPBF-ND","IRFB4410ZGPBF","International Rectifier","Rochester Electronics, LLC","IRFB4410 - 12V-300V N-CHANNEL PO","300","1.058","0","300","Bulk","HEXFET®","Active","N-Channel","MOSFET (Metal Oxide)","100 V","97A (Tc)","10V","9mOhm @ 58A, 10V","4V @ 150µA","120 nC @ 10 V","±20V","4820 pF @ 50 V","-","230W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","TO-220AB","TO-220-3","-","-"
"https://www.diodes.com/assets/Datasheets/DMT10H010LK3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2534/MFG_TO-252-3%2CD-Pak%2CSC-63.jpg","DMT10H010LK3-13DITR-ND,DMT10H010LK3-13DICT-ND,DMT10H010LK3-13DIDKR-ND","DMT10H010LK3-13","Diodes Incorporated","Diodes Incorporated","MOSFET N-CH 100V 68.8A TO252","17.930","1.09","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","68.8A (Tc)","6V, 10V","8.8mOhm @ 13A, 10V","3V @ 250µA","53.7 nC @ 10 V","±20V","2592 pF @ 50 V","-","3W (Ta)","-55°C ~ 150°C (TJ)","Surface Mount","TO-252-3","TO-252-3, DPAK (2 Leads + Tab), SC-63","-","-"
"https://www.diodes.com/assets/Datasheets/DMTH10H2M2LPSWQ.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3759/31%7EPowerDI5060-8%28SWP%29Type-UX%7E%7E8.jpg","31-DMTH10H2M2LPSWQ-13TR-ND","DMTH10H2M2LPSWQ-13","Diodes Incorporated","Diodes Incorporated","MOSFET BVDSS: 61V~100V POWERDI50","0","1.09812","0","2500","Tape & Reel (TR)","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","153A (Tc)","4.5V, 10V","3.2mOhm @ 30A, 10V","2.5V @ 250µA","116 nC @ 10 V","±20V","6239 pF @ 50 V","-","4W (Ta), 150W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount, Wettable Flank","PowerDI5060-8 (Type UX)","8-PowerTDFN","Automotive","AEC-Q101"
"https://assets.nexperia.com/documents/data-sheet/BUK7E5R2-100E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4309/MFG_HUF75639S3.jpg","2156-BUK7E5R2-100E,127-954-ND","BUK7E5R2-100E,127","NXP Semiconductors","Rochester Electronics, LLC","NEXPERIA BUK7E5R2-100E - 120A, 1","473","1.11321","0","249","Bulk","TrenchMOS™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","120A (Tc)","10V","5.2mOhm @ 25A, 10V","4V @ 1mA","180 nC @ 10 V","±20V","11810 pF @ 25 V","-","349W (Tc)","-55°C ~ 175°C (TJ)","Through Hole","I2PAK","TO-262-3 Long Leads, I2PAK, TO-262AA","Automotive","AEC-Q101"
"https://diotec.com/request/datasheet/dit085n10.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5884/MFG_DIT050N06.jpg","4878-DIT085N10-AQ-ND","DIT085N10-AQ","Diotec Semiconductor","Diotec Semiconductor","IC","0","1.13487","0","1000","Bulk","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","85A (Tc)","4.5V, 10V","4.8mOhm @ 50A, 10V","2.4V @ 250µA","75 nC @ 10 V","±20V","3742 pF @ 50 V","-","62.5W (Tc)","-55°C ~ 150°C (TJ)","Through Hole","TO-220AB","TO-220-3","Automotive","AEC-Q101"
"https://www.mccsemi.com/pdf/Products/MCAC60N10Y(DFN5060).pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6222/353%7EDFN5060-8%7E%7E8.jpg","353-MCAC60N10Y-TPTR-ND,353-MCAC60N10Y-TPCT-ND,353-MCAC60N10Y-TPDKR-ND","MCAC60N10Y-TP","Micro Commercial Co","Micro Commercial Co","N-CHANNEL MOSFET,DFN5060","16.597","1.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","N-Channel","MOSFET (Metal Oxide)","100 V","60A","10V","8.6mOhm @ 20A, 10V","3.4V @ 250µA","32 nC @ 10 V","±20V","2431 pF @ 50 V","-","88W (Tj)","-55°C ~ 150°C (TJ)","Surface Mount","DFN5060","8-PowerTDFN","-","-"
"https://assets.nexperia.com/documents/data-sheet/PSMN009-100B.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2847/MFG_RF1S9640SM9A.jpg","2156-PSMN009-100B,118-1727-ND","PSMN009-100B,118","Nexperia USA Inc.","Rochester Electronics, LLC","NEXPERIA PSMN009-100B - 75A, 100","3.762","1.15","0","241","Bulk","TrenchMOS™","Active","N-Channel","MOSFET (Metal Oxide)","100 V","75A (Tc)","10V","8.8mOhm @ 25A, 10V","4V @ 1mA","156 nC @ 10 V","±20V","8250 pF @ 25 V","-","230W (Tc)","-55°C ~ 175°C (TJ)","Surface Mount","D2PAK","TO-263-3, D2PAK (2 Leads + Tab), TO-263AB","-","-"
